965542	711997	215516	280570	309937	62851	541676	751947	658019	118479
643574	26163	865528	689927	888948	165995	407002	768475	997580	104763
218318	624967	618160	287267	291737	170156	256796	295517	380167	413809
852612	994907	876916	737077	714264	328037	702936	147078	484600	477924
674700	715201	538305	598241	906037	353770	484397	717813	202184	934315
272532	821811	505564	856809	459855	732528	796397	846386	811092	366048
360384	477286	544947	680435	975096	492329	338377	696469	825789	876792
946022	283959	672377	674206	888491	68502	539793	270595	679538	465154
547802	851823	930262	82491	263037	101050	735532	771050	362311	971318
909729	838652	340208	741570	589024	715236	685023	658534	405630	793202
598958	261724	154085	732133	397231	667247	219538	345548	109324	967327
140229	706841	679303	909883	973111	146237	337902	445261	241910	621310
512176	120705	505209	316795	215831	592366	76914	147760	37148	577762
415871	193283	325030	955384	956127	991325	122518	120839	583647	943528
873465	321281	327363	654933	730439	838361	3518	926333	158157	151229
418056	982136	316266	984642	812042	941920	134019	447992	589947	232127
393628	225588	215668	396569	613446	631874	830371	44331	745475	889278
528193	900489	354262	413279	953926	673455	487076	44407	344836	426426
689522	363764	690966	424315	608608	563585	993621	400467	871685	465517
966957	587120	418841	895402	645350	602584	855365	384486	685430	812206
430388	367303	438979	33616	121529	497135	496777	961830	801175	658225
972767	130002	534407	410262	503885	727212	266106	938823	993602	403852
672656	874586	390117	125747	346369	377871	978703	407516	936069	383981
221415	106735	935372	32173	716757	443119	109327	427451	424679	110234
665406	952916	463518	444867	953249	329908	887508	588058	241542	522892
248823	132846	265984	836032	903862	46248	115780	717897	515725	739838
703239	84391	847202	181081	395366	652074	135799	697400	544547	772991
935752	307242	526708	405112	221205	557551	294585	696902	125814	91838
74471	233375	742195	778576	881357	76399	37210	369430	94978	578505
857826	674543	774112	969004	333896	116996	563086	256521	657747	635811
59746	938501	473138	788205	589831	610499	876111	379076	950014	715248
956324	124085	406120	140054	893336	320594	340375	203752	66961	79687
351058	453225	992404	358261	133954	526317	118666	930998	603498	497945
91724	329420	42316	674854	632308	190267	16496	999131	98601	178301
245523	706065	229293	686075	497548	367198	603257	194336	937008	672045
113225	486093	608450	648572	19758	609447	966103	102621	153581	846504
360174	733764	707118	250906	433458	926207	66785	929401	151936	275831
302536	124477	509664	133875	906911	849912	600927	319558	492711	724387
645494	123796	339551	349769	451891	490102	169771	148250	199910	840849
103796	6908	628647	226324	45746	193374	527788	227041	689776	411315
734591	588112	891933	237788	974245	840214	358897	804629	795649	179758
505996	133625	476813	461954	878275	678856	775304	998221	325481	818563
87979	647220	971149	465501	337257	349323	171934	362137	554321	591083
354794	774926	137592	341833	421615	108086	510809	455532	835028	844021
388219	98649	455777	262953	714165	79809	121433	217822	472808	664806
634892	370666	791964	572791	836399	580794	74413	814039	394132	384377
353696	890128	614018	340377	57827	174693	670383	217284	622014	492103
831768	816691	18320	827964	628190	109206	754338	570487	626395	241937
133694	629356	371419	344732	888557	576469	385184	992234	880296	805221
913381	576559	743487	191936	787255	8166	809064	240490	535710	857638
975227	317422	535754	769235	317917	558806	647519	975981	816113	92470
251011	593592	825166	412129	581401	406701	554664	423859	883307	239687
841723	213479	340530	832965	208103	146543	783059	324120	197866	718479
660970	762024	412931	474865	169411	355418	407254	897962	745825	534669
671388	226023	127968	967894	341883	75069	616979	869388	274983	560150
368508	610050	388904	411018	765400	680489	979478	357104	523678	32878
478043	719787	399838	192285	187312	917355	790231	762109	682776	283870
971539	854267	203648	597148	802769	59555	114024	661376	688731	873963
306166	864941	329027	436363	479740	100191	780807	404232	283181	945326
401202	546925	361015	728805	242570	165729	91776	39444	351018	903119
931728	55530	740059	376343	667037	196664	126660	456360	480453	618217
508321	666033	19448	810170	630746	635075	177387	60558	927650	480638
250482	952901	938594	608324	917260	440544	306868	596799	218476	156036
783745	49237	798457	614609	948804	381282	923190	296966	982706	542635
100096	200399	160210	608728	667686	772430	216327	587638	503694	797230
529429	704607	381033	532222	113826	903956	439189	260526	579830	422618
281206	394642	643112	752793	186410	40843	770252	162209	689892	941316
113183	580798	828898	691036	391139	966693	958875	405177	85978	57575
985765	78385	412373	978323	828090	831141	339745	898054	413569	30458
499164	596712	72621	811620	325843	929264	517453	319674	541706	850273
554929	605378	286200	246185	320844	478399	689758	350229	392967	358910
194112	294119	610247	131005	830503	452481	298741	881008	303671	708331
989368	56517	706819	234205	133327	61382	417391	232304	329017	621856
724932	184884	884799	600258	722239	265129	289573	692698	962914	600260
724895	728381	505550	868646	464166	734166	940122	967014	214516	945827
921346	370478	481919	93672	308354	992523	659809	295441	28334	315162
736278	695373	663141	465720	662001	852120	820645	512861	16687	754096
383607	440841	585561	155037	368771	296147	323961	353437	810418	523699
682318	672404	676327	830028	861733	707409	617439	472339	327367	824110
515942	401766	259634	356190	360838	315699	433048	992322	200181	698097
483704	448659	413211	799880	901995	452841	648303	198048	28801	559843
669003	486858	584087	435254	893506	802858	231744	99463	320253	322262
144522	808656	21446	41742	834566	734982	97754	870203	75670	393508
210515	711692	304970	526644	511831	178633	653900	757542	432913	319174
53059	395607	701198	646098	56848	781357	571418	687071	972624	20507
57350	774267	729178	600032	134726	568137	916665	898505	188873	387037
348354	991765	51460	890079	973565	665728	379464	483510	779985	159474
890838	700304	802328	191348	374125	999260	451841	294933	264163	944513
228378	236907	232936	385700	241363	369030	140606	302137	881767	875464
583566	639851	904404	362827	409769	913101	712514	767948	791313	61269
245847	163167	751886	59085	403324	927279	707609	452975	975144	863206
195845	214176	757568	774685	280150	852961	827091	312753	420938	332927
342756	102207	175745	977197	547192	349918	837394	887487	915489	516131
564496	830913	79569	1523	944233	753563	701754	191906	819782	903088
444679	411721	978625	154450	290690	900794	517951	804547	827322	296459
700141	495581	844267	217890	28387	313829	963236	553283	45568	222921
770679	632643	136802	634349	580758	934264	621522	772311	203782	519245
204935	951229	286810	331754	956403	328242	868411	967826	236301	424532
397809	686052	243560	595230	239555	33837	85623	418690	582376	731066
365638	338754	286749	53896	438991	351072	564749	984317	691675	75781
117427	856744	219816	226580	808876	508451	258197	382435	726964	949742
620912	812219	144468	678655	82360	73661	689025	621782	449839	987544
40419	58163	705644	792533	557237	747524	634812	271251	27733	704519
865866	417730	774670	448058	626499	311811	927913	949869	164302	201827
443499	462807	168993	530854	472306	433470	590032	604612	327141	38915
321494	604479	8214	509619	16986	554157	193746	476160	406392	575258
150478	862597	668767	570757	127158	972874	262160	184130	726398	124324
353216	404368	65455	807333	34332	691982	710413	379688	758731	387968
353014	139763	212031	423407	159313	510208	717266	269796	514770	423207
145633	392151	251106	926704	206851	767228	3614	144921	975517	892390
903189	595123	225555	898411	113179	17702	988146	846236	647827	370535
65665	404371	245111	331136	77288	520709	99485	38414	230340	546377
27892	11183	556801	944803	274757	932971	373187	2792	585207	798653
180656	585598	850322	597531	640443	858643	127394	494455	242638	567135
842291	60814	31912	577926	419398	13609	280567	335946	572307	899459
164094	590104	962168	609135	558165	756254	518478	707506	529073	25143
692288	655303	934826	705027	510547	913464	589227	810696	899327	813841
444441	917526	493880	680858	175197	100260	314525	271372	41557	875016
608695	241646	963190	896079	66629	164307	991887	128216	913545	138858
793757	370754	107978	11667	85855	204529	546672	705462	373789	375308
681815	798265	932051	407335	59066	113644	707621	329704	292115	950732
911102	894781	716317	754827	472266	835799	424606	477149	819956	479632
959362	421146	472174	421677	996588	460496	549888	990179	376727	688662
968485	282877	280013	325561	802835	334601	700840	512497	339994	255535
106298	622027	846053	251454	820502	162341	583756	974261	46178	15343
969801	220051	543948	487142	142022	846395	64896	936455	607137	694062
145446	493331	932900	681658	50882	916683	7843	848676	567341	319348
841319	819742	376161	796629	795770	489195	494111	864029	211868	481814
111834	982027	842744	539698	981438	566546	779869	539106	700382	847626
743486	57675	516129	681221	673046	157106	935681	634001	753400	244294
493533	100759	843280	568854	218844	171726	42266	142750	70045	316030
720158	345162	568813	329208	105032	666891	960065	48214	923570	20179
125008	204375	925141	815575	806377	908584	750148	279651	324655	886739
252881	60603	62318	921969	795938	817245	9172	154031	632261	522549
622776	415878	954403	248727	438522	967565	557145	621698	579384	531513
503516	982665	756367	74886	651029	38033	154860	154127	446457	960333
309762	60376	191814	752959	963363	800086	337003	27595	542644	986184
531630	15029	724922	905423	640661	547470	331114	841213	57486	891770
564587	27631	501740	345455	939142	491482	861968	302703	703692	240506
88206	398817	306927	715825	777023	425047	42849	773455	935260	734624
46967	279032	862909	773417	181551	935813	853021	224500	676926	499651
290657	693966	991018	60054	558457	341323	844098	880469	955908	666351
530838	650499	439694	906113	288336	421624	115756	306412	322061	334929
150003	109642	640306	767398	135123	211691	19452	880684	339580	453457
404611	741752	583485	201124	332929	717530	110935	191689	434668	169061
701333	305078	868406	598556	711765	326497	941966	102892	598552	127921
323643	39903	903856	373770	665395	943844	16900	825839	44908	235320
678432	645951	178947	983987	254232	272343	998325	451270	362610	18079
326558	692091	959667	268424	915676	683130	301387	188179	358162	585297
305162	329863	954759	591264	546379	732030	320594	273062	665511	872641
390233	839037	611939	610451	784311	187742	810168	97933	559669	633877
70643	691749	874213	105243	738221	296539	487130	566342	407978	41117
322689	94309	186427	655908	508650	903616	366404	607432	287075	805348
718227	653987	522559	425512	479706	272106	912414	712118	102914	739496
62648	533551	704687	591014	240486	913037	598349	217773	944286	50114
366219	224886	365224	516176	4347	768804	721369	239228	572025	804223
17154	261574	798718	53624	676990	605365	842598	886025	508205	99123
728046	290027	678410	599083	133803	939418	588250	808920	294097	862880
126554	179067	765019	722942	578354	495616	294255	854989	16542	910850
169366	868626	393787	435100	428635	18969	137280	957937	576426	614177
284377	245250	513801	591659	44853	215101	860231	578947	949083	67359
17440	545748	416724	274323	748850	489069	703234	396028	68621	96176
260602	59324	352590	790521	507920	195376	905915	342205	240609	679293
628526	302850	57355	679462	240034	595612	599915	387479	714956	245184
697260	362866	430882	282679	743949	333615	241562	371438	341746	881760
114419	494897	949910	458975	202139	758149	709059	493748	139184	452156
868535	847062	961558	954279	351854	755716	43475	159627	845493	754200
50827	792573	996448	64820	536655	887042	888939	21605	838479	416350
203948	57043	700067	157771	305927	934219	124106	44739	676462	589569
40692	111929	383741	701903	444109	115641	530919	96227	422280	961015
850940	892074	289892	971998	343070	544463	774278	235160	405469	320613
946733	983998	179146	865074	150782	57912	301562	135010	839223	459172
697313	22755	460053	807876	917288	148200	355439	175201	715018	703207
399292	392594	995049	250347	664131	561362	862302	567823	51501	586340
472631	318262	198109	144657	565408	65169	310940	255166	759414	39988
908189	221781	499675	247010	507695	902387	905083	78183	28549	837797
661462	691067	500078	144722	234717	228787	420910	857144	621448	795813
191578	176040	171877	243438	754156	382960	330674	562775	415989	80215
560707	269312	985511	267084	649762	330089	184563	55022	39977	321477
410401	221018	680598	196465	931423	682500	541926	761773	255433	898897
540500	576358	23305	960214	447719	622465	150552	353407	528744	807116
995650	33207	842300	835632	772924	568352	319313	9951	446254	574807
157071	157683	632332	62809	376772	44340	89615	376304	961239	75479
751387	552231	503040	977274	87123	516243	639070	192004	405994	109210
672269	730759	125330	543648	247311	964073	554806	504548	228984	855234
673518	370146	60545	582762	979523	148539	638639	673585	982025	49609
532001	201316	527484	372447	695746	41351	506275	721321	556018	810100
662700	949406	344987	231526	968667	752410	453688	210940	464552	574366
653945	651814	802054	169081	132032	521271	113637	917408	577538	195341
748007	93421	818281	517356	451665	963697	267925	852732	949904	423474
212796	619144	434495	914105	244786	105404	202238	400478	183875	830841
533290	600728	913147	20697	262412	979124	454960	610767	757549	514286
638409	674941	179893	998193	254843	266314	888336	162237	888219	584002
23826	681338	777759	520637	831659	726977	997696	111861	382327	74198
476850	803995	158113	93220	32096	737220	590034	389660	517151	159008
519088	13753	685020	566948	913086	499428	762957	56347	159606	762342
466354	463971	476377	767239	215409	337952	563500	990778	416312	122297
827369	16427	9774	783073	294367	924208	573742	934763	584927	67624
998227	4966	350229	281220	236236	821198	231529	450613	306886	779358
618637	345008	170063	112801	355496	547371	329027	688460	102011	925391
655853	101425	519403	854832	944626	231360	182525	592328	495045	118306
862669	511391	196593	934869	402667	833506	548431	387209	496313	790791
667956	793060	920996	74709	415467	240122	100730	173044	843089	296456
388361	604887	362307	971184	232603	190468	788829	130818	30253	996879
793619	601343	70038	429230	665625	515344	99279	220043	38196	994998
472360	136533	568360	993412	3846	848043	503356	996419	550898	785984
45373	944362	790280	898979	829401	772151	775216	594104	33908	685711
456092	19771	202503	335961	693606	939213	867197	348022	307728	629106
859992	176482	887610	871121	77169	39911	949790	645305	412772	133343
300129	396310	599259	728284	257529	931657	463451	139933	537414	802759
684410	85362	219383	112275	504786	302253	447772	428927	833173	299578
137422	793730	184153	890847	578140	818529	273082	684464	130243	515514
708365	95450	248155	650485	905707	835140	231107	586307	862	910635
547087	903736	393380	437608	281907	305941	422958	972062	906125	903892
981817	390623	487436	93590	66937	218228	2422	550096	526102	305268
312120	142476	40381	38761	75903	627565	522848	768673	854137	227896
400366	831069	832433	98824	193710	101109	686263	928925	760040	311489
526455	303868	220540	439623	288628	624460	697363	461906	734148	141861
328497	953857	657988	180706	760674	662992	422740	402127	378463	333181
574088	380006	426131	116785	145379	987472	847201	141426	381057	577693
600586	831175	494444	447118	679066	416187	226653	523241	235399	491353
218054	94082	599024	168788	182300	893899	311522	287137	873931	623522
3946	851198	693616	397913	184841	581623	109009	858854	462674	723230
809546	71794	814980	645045	173149	859479	7168	324141	618787	671651
875783	411137	680103	550303	451389	420004	25051	213437	850486	974087
958701	174488	984453	738153	428411	235895	783151	546432	383302	58649
377271	705769	770003	416515	301814	679521	710204	279309	185439	949112
448212	533920	187851	304752	578392	166841	57133	181496	825536	494357
192333	987640	901624	839752	837087	342828	144386	514641	467423	589256
907285	569312	350928	12558	478481	307446	12054	170654	326602	330240
92925	365100	288296	809967	7	798698	201951	287788	889214	516865
695209	31431	555969	969668	642948	381062	733969	268400	349328	474852
880464	827094	402428	110696	588431	27007	205232	665521	76916	235477
332471	152472	968771	42208	464877	504239	255529	926923	541490	336423
676458	923329	567340	315256	693412	490501	760534	114524	376157	30243
312041	82187	496811	660968	915921	766668	647144	618481	570690	249620
952741	325967	675237	601411	530873	946788	897352	501583	343802	410815
326934	538042	38805	528018	302917	903621	691937	953527	608275	707976
645907	496083	400995	591476	176989	940829	784400	852336	567185	263705
18831	425504	463341	966396	61442	149651	298932	763272	818970	36572
437274	189064	825779	941493	154390	484499	625770	65971	976414	931291
19819	567161	864105	881138	361278	879750	823541	677606	491862	913377
41144	728719	497519	660660	134716	132850	383104	924531	276007	439317
695193	341388	866396	960141	856664	585314	209894	275708	582653	356362
67405	542774	466711	237096	384322	762987	113062	132293	429349	7241
155762	215115	797714	567808	857244	266386	954127	595071	378062	459766
693272	865270	391382	773667	880529	863054	264665	212100	677657	188980
239850	83765	506151	93685	131375	809944	173246	786631	135272	646609
788095	617535	899874	156540	191648	633919	121765	457206	840881	432777
535073	218817	854334	331450	872611	58906	474497	595579	254284	867601
737081	972098	57576	550581	4354	269397	309465	770204	835110	864306
873003	263740	209952	903005	802537	925123	245725	294401	380971	333203
488503	423374	183143	383015	250661	524001	506819	115366	92980	600455
274288	975111	680945	814246	392952	426515	656788	703919	40436	225749
346998	586823	122381	640139	492448	670800	664552	791886	780080	552778
256117	266397	552156	764177	907872	641492	362811	1286	870251	482750
840259	376717	249025	373189	819657	624709	674495	503894	698222	318175
573298	562698	612542	672050	505900	808654	258160	32548	242875	540291
887835	504261	421263	590634	667092	962619	362460	635576	530647	781737
146832	849781	95512	869833	315444	780533	325559	59746	253307	290573
431388	620315	868894	632277	167661	992466	952576	470133	122842	318800
734589	963208	925403	766377	940500	162073	705582	56629	764977	158339
61044	552141	359867	356341	743581	751159	277874	540237	720892	549363
87587	343156	471707	498552	361798	836355	41951	442458	871189	539332
43248	244731	148316	941006	314102	822921	904369	144213	471645	444883
574265	721345	137802	826775	257656	659039	325816	222543	618851	481210
406939	452435	25435	787743	437241	643305	751250	18523	710607	108553
682635	170689	334677	725227	820862	281907	150594	446903	781902	653844
894597	695394	533863	719991	635254	987578	317116	721392	554211	748120
802204	100896	794667	291722	928998	860409	780863	179660	292919	119698
702979	110700	298050	340933	959104	541750	258400	957284	533966	417427
555861	327546	231981	523829	315825	98396	981411	562321	441090	968857
294699	233971	887417	392054	507545	52217	477989	739224	900922	364411
540770	806670	127902	579456	538477	106996	937644	707119	469587	72629
657728	527143	187679	899056	373853	392473	280167	108734	589783	544340
984375	502469	751284	903193	351969	73700	371189	351559	108564	549867
338389	505384	296798	408951	255923	487860	451014	163549	613575	823862
726474	762408	286008	197766	760257	57345	571698	293106	447833	587489
815999	991422	877481	136917	866451	116821	235820	621854	121124	233204
123853	214282	615897	946219	756772	527372	175259	198943	964498	679651
592934	331872	893173	982635	420446	71926	331613	450914	110748	415116
410123	217933	192051	340726	160946	431992	321034	112551	824418	902524
802174	417068	534278	990331	607075	831231	470684	605355	562307	421678
267880	306569	351111	644565	805990	444580	411468	293386	591448	50479
725624	457275	818875	300690	211340	807505	810329	353442	407629	678892
105900	905264	759171	887270	972823	120194	38558	326029	2884	999690
80001	120423	90946	468632	453509	147076	566011	958353	694374	66861
206352	273078	186175	125768	381732	977283	782403	262015	854740	631521
378063	194083	351870	592059	174840	549464	420303	579472	726849	257600
771777	646244	583258	503047	481465	851261	429694	22407	121214	528383
61403	612737	503419	1220	568729	997056	340986	645189	111238	946353
869094	742667	892316	629788	917712	638470	980527	580890	98501	211318
171307	823944	248690	473115	283032	282497	867718	646471	870592	669814
2655	946225	647711	366443	372777	905435	368208	912588	928027	938043
606103	135665	665084	630131	802184	257578	82504	111558	835931	144302
157995	41327	813884	649149	977084	365335	545112	270228	253253	311567
14838	425622	420125	420599	823652	792858	925042	563611	116458	321303
985695	299549	965585	14953	186334	451289	191265	401686	791321	472508
108449	940150	989591	858255	152634	354487	314342	121953	489268	712894
899020	555580	396507	651334	74852	678598	244890	261800	522716	22260
225799	408263	988626	834087	680938	477267	636930	956016	41401	381966
2080	19784	205505	171367	967246	923693	22343	445457	267655	95764
335914	343977	922773	874193	976639	475509	226133	658778	51649	251926
767366	387327	751463	308035	840088	294883	118033	702649	357522	282499
322882	141521	826647	757424	615779	82364	283898	418154	461562	113244
106202	855228	835356	490859	341346	802542	281887	304865	982744	569018
993916	222473	101397	511750	996366	387554	635335	19217	955291	717832
732922	70817	587986	356502	348313	657037	944250	566995	358123	139341
379615	639340	942549	805359	593711	794315	299015	839007	733766	209570
576331	444838	432343	628892	856506	631913	315427	683867	374466	211067
136129	585996	195952	403300	637988	934816	115920	183166	31448	375569
605310	480158	379067	428152	389352	387870	405588	501862	326785	371967
326828	345786	889569	704113	131009	22412	812550	566990	931536	994618
930718	573109	526982	934936	82606	839683	776663	277420	392413	579456
850603	546876	872149	791861	737121	791567	541412	602803	759906	863392
764211	383049	881558	158782	208052	511540	982731	612457	193064	930163
453226	364008	444647	868768	336465	46256	713688	435004	339858	26049
834354	940189	233478	219836	109707	187834	322062	308774	829983	902132
923225	450459	450855	605679	139903	847460	494287	698375	992117	729309
704066	596556	829753	480048	572427	62528	357944	577758	907773	456553
819253	911354	253913	361756	634725	25362	509463	603772	498772	813699
814308	121680	534984	596570	740217	801325	290093	555645	201296	456203
576569	533672	304597	809273	506589	39108	475585	543825	167885	490852
97878	207530	450508	288721	562429	663305	888740	148284	16184	723500
318482	701463	583771	207797	857402	581567	526675	578351	706454	738581
40767	415034	756503	885606	167038	746740	688644	375960	383871	353252
241811	908153	104843	270991	615742	510287	574974	133891	42013	618533
384100	63595	850858	425820	244971	304318	560307	723452	472967	843886
845697	954329	667221	283022	509854	99887	474377	85352	86856	59507
97031	526333	375949	502282	607048	60348	528169	951128	716036	822700
916330	178316	108110	901439	913674	589317	881343	253801	560724	358381
787402	604518	12529	604650	357210	460081	225364	10585	526988	486033
774539	915657	499322	515305	931524	96632	283968	265776	999360	907121
79655	756225	732819	154099	34883	844173	756083	869564	871112	71585
313591	377822	604642	588231	107755	672884	794114	742956	654730	190929
858118	455944	341590	60837	139852	519851	903471	104525	319306	31468
327437	924334	554413	992069	967363	456103	989258	285343	97201	341791
430167	159040	488838	253672	330201	58997	96	413045	483781	916819
494332	904923	785179	15358	365468	357725	441202	68900	646587	391849
151919	762377	635970	532549	877175	61029	100228	64261	352332	842282
425841	672595	769488	577114	638705	948865	37458	164293	494180	762025
526260	212169	993356	145002	84348	820366	274710	612910	910466	947745
526115	451561	743258	840277	331276	805590	944980	65939	570760	454617
207352	469928	557082	664766	351682	608796	539466	120006	661069	764268
114249	746059	524971	296108	578611	903395	551007	85786	680470	305853
507322	306405	442516	609848	403330	887247	193019	137521	21849	298206
611037	755922	465588	845863	122399	921296	623838	343045	856679	50398
622691	710937	461809	714804	241438	401710	284747	790011	120455	963546
276650	435565	867575	48240	144473	397179	204123	825425	348191	273150
623268	457035	104364	9316	91955	916929	116894	956123	737024	961576
367322	155498	101942	479644	904186	93394	656979	271883	818423	902431
272696	840309	756378	676587	309948	248224	872443	556743	840313	560466
96764	663820	596144	511120	842080	644243	405115	765748	801253	521897
35298	885712	868920	570577	450781	755513	972207	793093	852533	333737
174923	677113	285668	320695	303379	213305	304506	807026	690882	408981
623206	295295	544961	161988	347260	148243	54033	980791	195498	522972
700900	144700	75639	253097	148780	307555	884029	67026	143845	503284
453375	180550	784624	800183	204140	907430	588819	4916	340687	836392
291942	194493	696558	395695	596157	228318	807004	879759	790203	545696
75376	679554	42336	82305	719318	47609	746828	142440	526768	112579
136745	992165	292556	843485	173387	835914	476344	59399	879037	856484
760437	397963	478235	721615	645634	814706	11180	644645	495129	564831
148640	375713	650903	550120	356308	442828	601699	197326	532168	421875
805050	811824	635546	881534	197837	62465	991029	138253	223560	695606
170672	474761	363261	34340	649807	986537	157322	324055	840823	634868
339456	327197	212106	46367	321223	583816	978863	706403	187864	889417
89445	34325	164889	616483	927894	510305	366504	938500	802240	564215
540321	529524	640734	375299	554247	515292	336076	190801	634774	484183
157097	113828	421796	511696	238271	782436	927209	272572	18316	87901
625975	89211	941341	287801	931388	425938	95326	609411	378949	736613
291637	377784	286002	1155	641518	403676	602371	428420	66169	713634
986721	839413	223232	446415	147290	870068	271406	919641	227201	384295
333438	807554	220303	633927	985621	53083	953996	473442	930773	733822
884875	387983	909182	702042	548785	903782	156404	16871	63648	789306
308947	301705	35175	427025	8764	389222	249217	689163	936609	497021
469265	80220	211847	947409	115489	290828	416782	409873	636213	193047
420441	923549	476318	962779	109074	209990	732297	911077	665931	80975
322069	212744	621726	216980	245776	327358	179782	598123	19079	599922
85531	598401	998937	971914	197361	139062	971037	300045	125558	163
19880	428460	429043	222996	759237	308391	696814	804862	709425	263838
834548	744437	450232	654941	46139	848045	245779	845782	746000	72292
234576	398840	896746	57313	13578	787691	990251	594152	386233	709133
552756	541978	208000	500421	708133	933638	396972	31401	627183	750
300588	46734	678428	329097	478417	852824	111062	272269	924184	638570
918270	69783	743547	421876	979911	65405	700682	581199	824371	223392
197813	946556	106431	259178	974679	470408	355873	221478	464690	599085
639033	660463	275766	743969	508763	555659	691124	707179	114777	715538
931378	209045	592979	646949	199447	461068	739817	5733	229491	637043
516085	82201	45472	231567	162093	405554	312544	380950	823165	9969
272306	231061	889301	498260	366465	545893	215736	848190	603485	643729
608261	283072	632073	187557	129027	331902	924306	424208	800430	428426
29548	54610	903677	505985	286514	90930	861708	250398	740332	419137
169377	297644	49493	232386	168784	116696	476094	389252	152752	970472
273514	269454	103154	846645	106581	48939	346476	123422	658259	353808
886399	712389	176796	849678	280463	974879	693518	198269	677703	797531
243640	837768	159268	824613	258809	390826	415660	909077	867358	132123
681769	173274	456998	295638	981808	276052	835794	512832	263020	935678
100325	817117	897327	740291	882697	981069	822390	542266	915381	385007
381013	698913	834631	303134	334081	988424	89169	20669	739598	99647
164765	774750	90555	81517	414702	922941	690340	146255	233588	527170
194719	496363	556362	919805	567354	20597	528370	23959	658666	97814
744181	823711	661513	291008	203703	820122	228822	898972	417028	632349
54095	461385	425766	314238	300723	935085	361121	1403	462307	688038
428786	827294	191434	834242	386788	850633	201518	759521	927478	832520
902664	651432	452869	338723	155683	981026	525051	342150	437335	297635
784722	145073	20240	686659	916284	473409	222063	101407	819974	679765
534946	244313	450797	468888	224116	915444	542634	808987	744020	962015
